0	0000000000000000	0	0
0	0000000000000000	1	0
0	3fb999999999999a	0	0
0	3fb999999999999a	1	0
0	3fd999992e39cf2f	0	0
0	3fd999992e39cf2f	1	0
0	3fd999999999999a	0	1
0	3fd999999999999a	1	1
0	3fd9999a04f96405	0	1
0	3fd9999a04f96405	1	1
0	3fe0000000000000	0	1
0	3fe0000000000000	1	1
0	3ff0000000000000	0	1
0	3ff0000000000000	1	1
0	4000000000000000	0	1
0	4000000000000000	1	1
0	bff0000000000000	0	0
0	bff0000000000000	1	0
0	fff8000000000000	0	0
0	fff8000000000000	1	0
0	7ff0000000000000	0	1
0	7ff0000000000000	1	1
0	fff0000000000000	0	0
0	fff0000000000000	1	0
1	0000000000000000	0	0
1	0000000000000000	1	0
1	3fb999999999999a	0	0
1	3fb999999999999a	1	0
1	3fd999992e39cf2f	0	0
1	3fd999992e39cf2f	1	0
1	3fd999999999999a	0	0
1	3fd999999999999a	1	1
1	3fd9999a04f96405	0	0
1	3fd9999a04f96405	1	1
1	3fe0000000000000	0	0
1	3fe0000000000000	1	1
1	3ff0000000000000	0	0
1	3ff0000000000000	1	1
1	4000000000000000	0	0
1	4000000000000000	1	1
1	bff0000000000000	0	0
1	bff0000000000000	1	0
1	fff8000000000000	0	0
1	fff8000000000000	1	0
1	7ff0000000000000	0	0
1	7ff0000000000000	1	1
1	fff0000000000000	0	0
1	fff0000000000000	1	0
2	0000000000000000	0	0
2	0000000000000000	1	0
2	3fb999999999999a	0	0
2	3fb999999999999a	1	0
2	3fd999992e39cf2f	0	0
2	3fd999992e39cf2f	1	0
2	3fd999999999999a	0	0
2	3fd999999999999a	1	0
2	3fd9999a04f96405	0	0
2	3fd9999a04f96405	1	0
2	3fe0000000000000	0	0
2	3fe0000000000000	1	0
2	3ff0000000000000	0	0
2	3ff0000000000000	1	0
2	4000000000000000	0	0
2	4000000000000000	1	0
2	bff0000000000000	0	0
2	bff0000000000000	1	0
2	fff8000000000000	0	0
2	fff8000000000000	1	0
2	7ff0000000000000	0	0
2	7ff0000000000000	1	0
2	fff0000000000000	0	0
2	fff0000000000000	1	0
99	0000000000000000	0	0
99	0000000000000000	1	0
99	3fb999999999999a	0	0
99	3fb999999999999a	1	0
99	3fd999992e39cf2f	0	0
99	3fd999992e39cf2f	1	0
99	3fd999999999999a	0	0
99	3fd999999999999a	1	0
99	3fd9999a04f96405	0	0
99	3fd9999a04f96405	1	0
99	3fe0000000000000	0	0
99	3fe0000000000000	1	0
99	3ff0000000000000	0	0
99	3ff0000000000000	1	0
99	4000000000000000	0	0
99	4000000000000000	1	0
99	bff0000000000000	0	0
99	bff0000000000000	1	0
99	fff8000000000000	0	0
99	fff8000000000000	1	0
99	7ff0000000000000	0	0
99	7ff0000000000000	1	0
99	fff0000000000000	0	0
99	fff0000000000000	1	0
